rank,major,degree_type,early_career_pay,mid_career_pay,high_meaning_pct,total_tuition_cost,salary_advantage,years_to_break_even,lifetime_advantage,category
1,Petroleum Engineering,Bachelors,98100.0,212100.0,60.0,106372,58100.0,1.830843373493976,5637628.0,Engineering & Technology
2,Operations Research & Industrial Engineering,Bachelors,101200.0,202600.0,21.0,106372,61200.0,1.7381045751633988,5383628.0,Engineering & Technology
3,Electrical Engineering & Computer Science (EECS),Bachelors,128500.0,192300.0,45.0,106372,88500.0,1.2019435028248588,5347628.0,Engineering & Technology
4,Interaction Design,Bachelors,77400.0,178800.0,55.0,106372,37400.0,2.8441711229946525,4431628.0,Arts & Communications
5,Building Science,Bachelors,71100.0,172400.0,46.0,106372,31100.0,3.42032154340836,4176628.0,Sciences & Mathematics
6,Applied Economics and Management,Bachelors,81200.0,169300.0,47.0,106372,41200.0,2.5818446601941747,4184628.0,Business & Economics
7,Actuarial Mathematics,Bachelors,71200.0,167500.0,48.0,106372,31200.0,3.4093589743589745,4030628.0,Sciences & Mathematics
8,Optical Science & Engineering,Bachelors,81500.0,166400.0,73.0,106372,41500.0,2.563180722891566,4100628.0,Engineering & Technology
9,Quantitative Economics,Bachelors,78400.0,165100.0,43.0,106372,38400.0,2.7701041666666666,4030628.0,Business & Economics
10,Operations Research,Bachelors,94900.0,164900.0,56.0,106372,54900.0,1.9375591985428051,4189628.0,Other
11,Systems Engineering,Bachelors,89700.0,163800.0,57.0,106372,49700.0,2.1402816901408452,4104628.0,Engineering & Technology
12,Information & Computer Science,Bachelors,73200.0,162900.0,65.0,106372,33200.0,3.2039759036144577,3912628.0,Engineering & Technology
13,Public Accounting,Bachelors,71500.0,162200.0,47.0,106372,31500.0,3.376888888888889,3874628.0,Business & Economics
14,Cognitive Science,Bachelors,80300.0,162100.0,43.0,106372,40300.0,2.6395037220843673,3959628.0,Sciences & Mathematics
15,Aeronautics & Astronautics,Bachelors,89800.0,161600.0,60.0,106372,49800.0,2.135983935742972,4039628.0,Other
16,Aerospace Studies,Bachelors,64500.0,158400.0,,106372,24500.0,4.341714285714286,3690628.0,Other
17,Pharmacy,Bachelors,71500.0,158000.0,80.0,106372,31500.0,3.376888888888889,3748628.0,Health & Medicine
18,Managerial Economics,Bachelors,78200.0,157800.0,38.0,106372,38200.0,2.784607329842932,3809628.0,Business & Economics
19,Foreign Affairs,Bachelors,65200.0,157700.0,32.0,106372,25200.0,4.221111111111111,3676628.0,Other
20,Political Economy,Bachelors,75800.0,156700.0,30.0,106372,35800.0,2.9712849162011175,3752628.0,Other
21,Chemical Engineering,Bachelors,87700.0,156100.0,54.0,106372,47700.0,2.230020964360587,3853628.0,Engineering & Technology
21,Marine Transportation Management,Bachelors,78500.0,156100.0,,106372,38500.0,2.762909090909091,3761628.0,Business & Economics
23,Computer Science (CS) & Engineering,Bachelors,93500.0,154100.0,44.0,106372,53500.0,1.9882616822429906,3851628.0,Engineering & Technology
24,Corporate Accounting & Finance,Bachelors,79100.0,154000.0,,106372,39100.0,2.7205115089514065,3704628.0,Business & Economics
25,Computer Engineering (CE),Bachelors,92000.0,153800.0,46.0,106372,52000.0,2.0456153846153846,3827628.0,Engineering & Technology
26,Electrical Power Engineering,Bachelors,87200.0,152700.0,71.0,106372,47200.0,2.25364406779661,3746628.0,Engineering & Technology
27,Marine Engineering,Bachelors,89400.0,151800.0,54.0,106372,49400.0,2.1532793522267206,3741628.0,Engineering & Technology
28,Electrical & Computer Engineering (ECE),Bachelors,91100.0,151300.0,48.0,106372,51100.0,2.0816438356164384,3743628.0,Engineering & Technology
29,Econometrics,Bachelors,74200.0,150900.0,35.0,106372,34200.0,3.1102923976608188,3562628.0,Other
30,Actuarial Science,Bachelors,78500.0,150000.0,41.0,106372,38500.0,2.762909090909091,3578628.0,Sciences & Mathematics
30,Astronomy,Bachelors,77000.0,150000.0,52.0,106372,37000.0,2.874918918918919,3563628.0,Other
32,Mechatronics,Bachelors,83300.0,148600.0,46.0,106372,43300.0,2.4566281755196306,3584628.0,Other
33,Computational & Applied Mathematics,Bachelors,88200.0,148200.0,46.0,106372,48200.0,2.2068879668049792,3621628.0,Sciences & Mathematics
33,Construction Engineering Management,Bachelors,81700.0,148200.0,52.0,106372,41700.0,2.5508872901678656,3556628.0,Engineering & Technology
35,Aeronautical Engineering,Bachelors,86500.0,147200.0,64.0,106372,46500.0,2.2875698924731185,3574628.0,Engineering & Technology
35,Electrical Engineering (EE),Bachelors,87500.0,147200.0,53.0,106372,47500.0,2.2394105263157895,3584628.0,Engineering & Technology
37,Naval Architecture & Marine Engineering,Bachelors,85300.0,147000.0,51.0,106372,45300.0,2.348167770419426,3556628.0,Engineering & Technology
38,Instrumentation & Control Engineering,Bachelors,83800.0,146600.0,45.0,106372,43800.0,2.4285844748858447,3529628.0,Engineering & Technology
38,Ocean Engineering (OE),Bachelors,80300.0,146600.0,49.0,106372,40300.0,2.6395037220843673,3494628.0,Engineering & Technology
40,Electrical & Electronics Engineering (EEE),Bachelors,86300.0,146400.0,56.0,106372,46300.0,2.297451403887689,3548628.0,Engineering & Technology
41,Quantitative Business Analysis,Bachelors,86300.0,145000.0,36.0,106372,46300.0,2.297451403887689,3506628.0,Business & Economics
42,Computer Science (CS) & Mathematics,Bachelors,82800.0,144900.0,46.0,106372,42800.0,2.4853271028037383,3468628.0,Engineering & Technology
43,Engineering Physics,Bachelors,80900.0,144500.0,49.0,106372,40900.0,2.6007823960880194,3437628.0,Engineering & Technology
44,Bioscience,Bachelors,61700.0,144400.0,,106372,21700.0,4.901935483870968,3242628.0,Sciences & Mathematics
45,Computer Science (CS),Bachelors,88400.0,143900.0,42.0,106372,48400.0,2.1977685950413224,3494628.0,Engineering & Technology
46,Jazz Studies,Bachelors,63800.0,143600.0,52.0,106372,23800.0,4.469411764705883,3239628.0,Other
47,Aeronautical/Aerospace Engineering Technology,Bachelors,84500.0,142500.0,48.0,106372,44500.0,2.39038202247191,3413628.0,Engineering & Technology
48,Bioengineering (BioE),Bachelors,81900.0,142100.0,66.0,106372,41900.0,2.5387112171837707,3375628.0,Engineering & Technology
49,Management Science,Bachelors,75500.0,141900.0,42.0,106372,35500.0,2.9963943661971832,3305628.0,Business & Economics
50,Aerospace Engineering,Bachelors,85900.0,141800.0,53.0,106372,45900.0,2.3174727668845314,3406628.0,Engineering & Technology
51,Information Management,Bachelors,71000.0,141400.0,35.0,106372,31000.0,3.4313548387096775,3245628.0,Business & Economics
52,Metallurgical Engineering,Bachelors,93200.0,141300.0,64.0,106372,53200.0,1.9994736842105263,3464628.0,Engineering & Technology
53,Applied Mathematics,Bachelors,79900.0,141100.0,40.0,106372,39900.0,2.665964912280702,3325628.0,Sciences & Mathematics
53,Operations Management & Information Systems,Bachelors,78400.0,141100.0,41.0,106372,38400.0,2.7701041666666666,3310628.0,Business & Economics
55,Chemical & Biomolecular Engineering,Bachelors,88300.0,140900.0,52.0,106372,48300.0,2.2023188405797103,3403628.0,Engineering & Technology
56,Mechanical & Aeronautical Engineering,Bachelors,84200.0,140600.0,63.0,106372,44200.0,2.406606334841629,3353628.0,Engineering & Technology
57,Materials Science,Bachelors,79000.0,140200.0,,106372,39000.0,2.7274871794871793,3289628.0,Sciences & Mathematics
58,Engineering,Bachelors,80000.0,140000.0,58.0,106372,40000.0,2.6593,3293628.0,Engineering & Technology
59,Energy Management,Bachelors,69700.0,139900.0,70.0,106372,29700.0,3.5815488215488216,3187628.0,Business & Economics
60,Industrial & Systems Engineering,Bachelors,84500.0,139600.0,48.0,106372,44500.0,2.39038202247191,3326628.0,Engineering & Technology
61,Materials Science & Engineering,Bachelors,83700.0,139300.0,46.0,106372,43700.0,2.434141876430206,3309628.0,Engineering & Technology
62,Biomedical Engineering (BME),Bachelors,83000.0,139000.0,71.0,106372,43000.0,2.473767441860465,3293628.0,Engineering & Technology
63,Welding Engineering,Bachelors,89200.0,138700.0,,106372,49200.0,2.1620325203252033,3346628.0,Engineering & Technology
64,Mining Engineering,Bachelors,87400.0,138600.0,57.0,106372,47400.0,2.2441350210970463,3325628.0,Engineering & Technology
65,Engineering Science,Bachelors,79300.0,138500.0,48.0,106372,39300.0,2.7066666666666666,3241628.0,Engineering & Technology
65,Industrial Hygiene,Bachelors,66700.0,138500.0,55.0,106372,26700.0,3.9839700374531835,3115628.0,Other
65,Nuclear Engineering,Bachelors,86900.0,138500.0,57.0,106372,46900.0,2.2680597014925374,3317628.0,Engineering & Technology
68,Paper Science,Bachelors,87400.0,138000.0,43.0,106372,47400.0,2.2441350210970463,3307628.0,Sciences & Mathematics
69,Industrial Engineering (IE),Bachelors,83000.0,137800.0,44.0,106372,43000.0,2.473767441860465,3257628.0,Engineering & Technology
70,Robotics & Automation,Bachelors,74700.0,137700.0,68.0,106372,34700.0,3.0654755043227664,3171628.0,Other
70,Physics,Bachelors,77900.0,137700.0,49.0,106372,37900.0,2.8066490765171506,3203628.0,Sciences & Mathematics
72,Integrated Science & Technology,Bachelors,73700.0,137300.0,54.0,106372,33700.0,3.1564391691394658,3149628.0,Sciences & Mathematics
73,Business Analysis,Bachelors,73100.0,137000.0,47.0,106372,33100.0,3.213655589123867,3134628.0,Business & Economics
74,Business & Economics,Bachelors,69000.0,136700.0,43.0,106372,29000.0,3.668,3084628.0,Business & Economics
74,Economics and Mathematics,Bachelors,79800.0,136700.0,38.0,106372,39800.0,2.6726633165829146,3192628.0,Business & Economics
76,Software Engineering,Bachelors,86800.0,136600.0,45.0,106372,46800.0,2.272905982905983,3259628.0,Engineering & Technology
77,Computer & Information Science,Bachelors,78500.0,135600.0,57.0,106372,38500.0,2.762909090909091,3146628.0,Engineering & Technology
78,Global & International Studies,Bachelors,62300.0,135100.0,55.0,106372,22300.0,4.770044843049328,2969628.0,Other
79,Entrepreneurship & Marketing,Bachelors,66100.0,134800.0,48.0,106372,26100.0,4.075555555555556,2998628.0,Business & Economics
80,International Economics,Bachelors,66200.0,134500.0,53.0,106372,26200.0,4.06,2990628.0,Business & Economics
80,Materials Engineering,Bachelors,83700.0,134500.0,59.0,106372,43700.0,2.434141876430206,3165628.0,Engineering & Technology
82,Economics,Bachelors,72900.0,134200.0,41.0,106372,32900.0,3.233191489361702,3048628.0,Business & Economics
82,Environmental Health & Safety Management,Bachelors,69500.0,134200.0,60.0,106372,29500.0,3.6058305084745763,3014628.0,Business & Economics
84,Interactive Media Design,Bachelors,62400.0,134100.0,33.0,106372,22400.0,4.74875,2940628.0,Arts & Communications
85,Mechanical Engineering (ME),Bachelors,82000.0,133700.0,49.0,106372,42000.0,2.5326666666666666,3124628.0,Engineering & Technology
85,Packaging Science,Bachelors,80700.0,133700.0,41.0,106372,40700.0,2.6135626535626537,3111628.0,Sciences & Mathematics
87,Management Information Systems (MIS),Bachelors,76300.0,133400.0,43.0,106372,36300.0,2.930358126721763,3058628.0,Business & Economics
88,Ceramic Engineering,Bachelors,78700.0,133200.0,,106372,38700.0,2.748630490956072,3076628.0,Engineering & Technology
88,Structural Engineering (SE),Bachelors,79000.0,133200.0,67.0,106372,39000.0,2.7274871794871793,3079628.0,Engineering & Technology
90,Telecommunications Engineering,Bachelors,81400.0,132800.0,53.0,106372,41400.0,2.5693719806763284,3091628.0,Engineering & Technology
91,Construction Project Management,Bachelors,71500.0,132500.0,64.0,106372,31500.0,3.376888888888889,2983628.0,Business & Economics
92,Finance & Real Estate,Bachelors,75700.0,132100.0,43.0,106372,35700.0,2.979607843137255,3013628.0,Business & Economics
93,Electronics Engineering,Bachelors,81500.0,131700.0,67.0,106372,41500.0,2.563180722891566,3059628.0,Engineering & Technology
94,Automotive Engineering,Bachelors,76600.0,131600.0,48.0,106372,36600.0,2.9063387978142075,3007628.0,Engineering & Technology
95,Plastics Engineering,Bachelors,81500.0,131000.0,57.0,106372,41500.0,2.563180722891566,3038628.0,Engineering & Technology
95,Mathematics & Statistics,Bachelors,74400.0,131000.0,43.0,106372,34400.0,3.0922093023255814,2967628.0,Sciences & Mathematics
97,Information & Decision Sciences,Bachelors,75400.0,130000.0,35.0,106372,35400.0,3.004858757062147,2947628.0,Sciences & Mathematics
98,Mechanical,Bachelors,82200.0,129900.0,,106372,42200.0,2.520663507109005,3012628.0,Other
99,Applied Physics,Bachelors,78700.0,129800.0,52.0,106372,38700.0,2.748630490956072,2974628.0,Sciences & Mathematics
100,Building Construction (BC),Bachelors,75500.0,129700.0,48.0,106372,35500.0,2.9963943661971832,2939628.0,Other
101,Accounting & Economics,Bachelors,76700.0,129100.0,50.0,106372,36700.0,2.89841961852861,2933628.0,Business & Economics
102,Psychobiology,Bachelors,60500.0,128600.0,67.0,106372,20500.0,5.188878048780488,2756628.0,Sciences & Mathematics
103,Astrophysics,Bachelors,81600.0,128300.0,60.0,106372,41600.0,2.5570192307692308,2958628.0,Sciences & Mathematics
103,Financial Economics,Bachelors,73200.0,128300.0,34.0,106372,33200.0,3.2039759036144577,2874628.0,Business & Economics
105,International Business & Finance,Bachelors,71500.0,128100.0,27.0,106372,31500.0,3.376888888888889,2851628.0,Business & Economics
106,Computing & Information Systems (CIS),Bachelors,70900.0,127700.0,47.0,106372,30900.0,3.4424595469255665,2833628.0,Other
107,Asian Studies,Bachelors,54800.0,127500.0,44.0,106372,14800.0,7.187297297297297,2666628.0,Other
108,Government,Bachelors,65800.0,127400.0,44.0,106372,25800.0,4.122945736434109,2773628.0,Other
108,Nuclear Engineering Technology (NET),Bachelors,96500.0,127400.0,53.0,106372,56500.0,1.8826902654867257,3080628.0,Engineering & Technology
108,Finance & Economics,Bachelors,72400.0,127400.0,42.0,106372,32400.0,3.2830864197530865,2839628.0,Business & Economics
111,Marketing & International Business,Bachelors,62100.0,127200.0,40.0,106372,22100.0,4.813212669683258,2730628.0,Business & Economics
112,Biochemistry & Molecular Biology,Bachelors,64000.0,127000.0,71.0,106372,24000.0,4.432166666666666,2743628.0,Sciences & Mathematics
112,Information Systems Management,Bachelors,72600.0,127000.0,49.0,106372,32600.0,3.2629447852760736,2829628.0,Business & Economics
114,Business Information Systems,Bachelors,75500.0,126600.0,45.0,106372,35500.0,2.9963943661971832,2846628.0,Business & Economics
114,Mathematics,Bachelors,74900.0,126600.0,44.0,106372,34900.0,3.0479083094555874,2840628.0,Sciences & Mathematics
116,Information Security & Assurance,Bachelors,70600.0,126400.0,46.0,106372,30600.0,3.4762091503267976,2791628.0,Other
117,Civil Engineering (CE),Bachelors,75800.0,126100.0,65.0,106372,35800.0,2.9712849162011175,2834628.0,Engineering & Technology
118,Construction Management,Bachelors,74200.0,125900.0,59.0,106372,34200.0,3.1102923976608188,2812628.0,Business & Economics
119,Polymer Science & Engineering,Bachelors,86100.0,125800.0,,106372,46100.0,2.3074186550976137,2928628.0,Engineering & Technology
120,International Management,Bachelors,67500.0,125700.0,,106372,27500.0,3.868072727272727,2739628.0,Business & Economics
121,Applied Economics,Bachelors,71900.0,125600.0,41.0,106372,31900.0,3.3345454545454545,2780628.0,Business & Economics
121,Construction Science,Bachelors,79800.0,125600.0,69.0,106372,39800.0,2.6726633165829146,2859628.0,Sciences & Mathematics
121,Economics & Political Science,Bachelors,66100.0,125600.0,49.0,106372,26100.0,4.075555555555556,2722628.0,Business & Economics
124,Political Communication,Bachelors,59300.0,125500.0,52.0,106372,19300.0,5.511502590673575,2651628.0,Arts & Communications
125,Aeronautical Science,Bachelors,64900.0,125300.0,64.0,106372,24900.0,4.271967871485944,2701628.0,Sciences & Mathematics
125,Control Engineering,Bachelors,80000.0,125300.0,61.0,106372,40000.0,2.6593,2852628.0,Engineering & Technology
127,Russian Studies,Bachelors,57900.0,125200.0,40.0,106372,17900.0,5.942569832402235,2628628.0,Other
128,Business Economics,Bachelors,68600.0,125100.0,45.0,106372,28600.0,3.719300699300699,2732628.0,Business & Economics
129,Civil & Environmental Engineering,Bachelors,75900.0,124900.0,65.0,106372,35900.0,2.963008356545961,2799628.0,Engineering & Technology
130,Business Computer Information Systems (BCIS),Bachelors,76500.0,124500.0,38.0,106372,36500.0,2.9143013698630136,2793628.0,Engineering & Technology
131,Cybersecurity,Bachelors,74800.0,124400.0,56.0,106372,34800.0,3.0566666666666666,2773628.0,Other
132,Engineering Management,Bachelors,79400.0,124200.0,50.0,106372,39400.0,2.6997969543147207,2813628.0,Engineering & Technology
132,Information Systems (IS),Bachelors,75300.0,124200.0,45.0,106372,35300.0,3.0133711048158642,2772628.0,Other
132,Manufacturing Engineering,Bachelors,79800.0,124200.0,50.0,106372,39800.0,2.6726633165829146,2817628.0,Engineering & Technology
132,Real Estate,Bachelors,71400.0,124200.0,43.0,106372,31400.0,3.3876433121019107,2733628.0,Other
136,Building Construction Management,Bachelors,73600.0,124100.0,68.0,106372,33600.0,3.1658333333333335,2752628.0,Business & Economics
137,Plastics Engineering Technology,Bachelors,75000.0,124000.0,30.0,106372,35000.0,3.0392,2763628.0,Engineering & Technology
138,International Marketing,Bachelors,67500.0,123700.0,21.0,106372,27500.0,3.868072727272727,2679628.0,Business & Economics
139,Aviation,Bachelors,67500.0,123000.0,54.0,106372,27500.0,3.868072727272727,2658628.0,Other
139,Biosystems Engineering,Bachelors,74800.0,123000.0,70.0,106372,34800.0,3.0566666666666666,2731628.0,Engineering & Technology
141,Data Processing,Bachelors,75900.0,122800.0,43.0,106372,35900.0,2.963008356545961,2736628.0,Other
141,Food Marketing,Bachelors,67100.0,122800.0,30.0,106372,27100.0,3.9251660516605167,2648628.0,Business & Economics
143,Computer Science & Information Technology,Bachelors,76300.0,122500.0,49.0,106372,36300.0,2.930358126721763,2731628.0,Engineering & Technology
144,Agricultural Economics,Bachelors,62400.0,122400.0,59.0,106372,22400.0,4.74875,2589628.0,Business & Economics
144,Management & Finance,Bachelors,66100.0,122400.0,61.0,106372,26100.0,4.075555555555556,2626628.0,Business & Economics
144,Strategic Management,Bachelors,76400.0,122400.0,50.0,106372,36400.0,2.9223076923076925,2729628.0,Business & Economics
147,Computer Management Information Systems (CMIS),Bachelors,65800.0,122300.0,48.0,106372,25800.0,4.122945736434109,2620628.0,Engineering & Technology
148,Organic Chemistry,Bachelors,51400.0,122200.0,,106372,11400.0,9.330877192982456,2473628.0,Sciences & Mathematics
149,Finance,Bachelors,70800.0,122000.0,42.0,106372,30800.0,3.4536363636363636,2661628.0,Business & Economics
150,Financial Planning,Bachelors,63300.0,121900.0,59.0,106372,23300.0,4.565321888412017,2583628.0,Other
151,Web Development,Bachelors,64600.0,121700.0,41.0,106372,24600.0,4.324065040650407,2590628.0,Other
152,European Studies,Bachelors,62700.0,121600.0,42.0,106372,22700.0,4.6859911894273125,2568628.0,Other
153,Construction Engineering,Bachelors,78300.0,121300.0,61.0,106372,38300.0,2.77733681462141,2715628.0,Engineering & Technology
154,International Relations,Bachelors,62900.0,121200.0,49.0,106372,22900.0,4.645065502183406,2558628.0,Other
155,Molecular Biology,Bachelors,64300.0,121100.0,67.0,106372,24300.0,4.377448559670782,2569628.0,Sciences & Mathematics
155,International Business,Bachelors,65100.0,121100.0,40.0,106372,25100.0,4.23792828685259,2577628.0,Business & Economics
157,Computer Information Systems (CIS),Bachelors,71700.0,121000.0,48.0,106372,31700.0,3.355583596214511,2640628.0,Engineering & Technology
158,Information Security,Bachelors,76400.0,120700.0,40.0,106372,36400.0,2.9223076923076925,2678628.0,Other
158,Japanese Language,Bachelors,62100.0,120700.0,39.0,106372,22100.0,4.813212669683258,2535628.0,Humanities & Social Sciences
160,East Asian Studies,Bachelors,60100.0,120400.0,50.0,106372,20100.0,5.292139303482587,2506628.0,Other
161,Economics & Management,Bachelors,62800.0,120100.0,,106372,22800.0,4.665438596491228,2524628.0,Business & Economics
162,European History,Bachelors,62700.0,120000.0,39.0,106372,22700.0,4.6859911894273125,2520628.0,Humanities & Social Sciences
163,Agricultural Engineering (AE),Bachelors,73500.0,119900.0,60.0,106372,33500.0,3.1752835820895524,2625628.0,Engineering & Technology
164,Architectural Engineering,Bachelors,76400.0,119800.0,58.0,106372,36400.0,2.9223076923076925,2651628.0,Engineering & Technology
164,Entrepreneurship & Leadership,Bachelors,67000.0,119800.0,42.0,106372,27000.0,3.9397037037037035,2557628.0,Other
164,Computing,Bachelors,73400.0,119800.0,56.0,106372,33400.0,3.1847904191616765,2621628.0,Other
167,Information Technology Management,Bachelors,74100.0,119700.0,50.0,106372,34100.0,3.1194134897360706,2625628.0,Engineering & Technology
168,Electrical Engineering Technology (EET),Bachelors,76100.0,119600.0,49.0,106372,36100.0,2.9465927977839335,2642628.0,Engineering & Technology
169,Chinese Language,Bachelors,62700.0,119500.0,42.0,106372,22700.0,4.6859911894273125,2505628.0,Humanities & Social Sciences
170,Business Finance,Bachelors,67100.0,119400.0,44.0,106372,27100.0,3.9251660516605167,2546628.0,Business & Economics
171,Sales & Business Marketing,Bachelors,67000.0,119300.0,53.0,106372,27000.0,3.9397037037037035,2542628.0,Business & Economics
172,Safety Science,Bachelors,72600.0,119200.0,67.0,106372,32600.0,3.2629447852760736,2595628.0,Sciences & Mathematics
173,Corporate Finance,Bachelors,74500.0,119100.0,40.0,106372,34500.0,3.0832463768115943,2611628.0,Business & Economics
174,Industrial Distribution,Bachelors,73600.0,118900.0,48.0,106372,33600.0,3.1658333333333335,2596628.0,Other
175,Computer Engineering Technology (CET),Bachelors,72900.0,118800.0,44.0,106372,32900.0,3.233191489361702,2586628.0,Engineering & Technology
176,Dairy Science,Bachelors,60100.0,118300.0,68.0,106372,20100.0,5.292139303482587,2443628.0,Sciences & Mathematics
177,Japanese Studies,Bachelors,59700.0,118100.0,18.0,106372,19700.0,5.399593908629441,2433628.0,Other
178,Network Engineering,Bachelors,71500.0,118000.0,51.0,106372,31500.0,3.376888888888889,2548628.0,Engineering & Technology
179,Environmental Engineering,Bachelors,72600.0,117700.0,61.0,106372,32600.0,3.2629447852760736,2550628.0,Engineering & Technology
180,Accounting & Taxation,Bachelors,60000.0,117500.0,,106372,20000.0,5.3186,2418628.0,Business & Economics
181,Robotics,Bachelors,91100.0,117400.0,57.0,106372,51100.0,2.0816438356164384,2726628.0,Other
182,Biotechnology,Bachelors,63000.0,116900.0,61.0,106372,23000.0,4.6248695652173915,2430628.0,Other
183,Accounting & Finance,Bachelors,69100.0,116700.0,46.0,106372,29100.0,3.6553951890034364,2485628.0,Business & Economics
184,Mechanical Engineering Technology (MET),Bachelors,74200.0,116500.0,49.0,106372,34200.0,3.1102923976608188,2530628.0,Engineering & Technology
185,Operations Management (OM),Bachelors,72100.0,116200.0,44.0,106372,32100.0,3.3137694704049845,2500628.0,Business & Economics
186,Food Science & Technology,Bachelors,61700.0,116100.0,49.0,106372,21700.0,4.901935483870968,2393628.0,Sciences & Mathematics
187,Agricultural Economics & Business,Bachelors,63700.0,115800.0,56.0,106372,23700.0,4.488270042194093,2404628.0,Business & Economics
188,Biochemistry (BCH),Bachelors,58900.0,115600.0,64.0,106372,18900.0,5.628148148148148,2350628.0,Sciences & Mathematics
188,Computer Networking Systems,Bachelors,67100.0,115600.0,49.0,106372,27100.0,3.9251660516605167,2432628.0,Engineering & Technology
188,Product Design,Bachelors,72100.0,115600.0,38.0,106372,32100.0,3.3137694704049845,2482628.0,Arts & Communications
191,Mechanical Design,Bachelors,70000.0,115500.0,50.0,106372,30000.0,3.545733333333333,2458628.0,Arts & Communications
192,Labor Relations,Bachelors,59500.0,115300.0,42.0,106372,19500.0,5.454974358974359,2347628.0,Other
192,Information Assurance,Bachelors,63500.0,115300.0,60.0,106372,23500.0,4.526468085106383,2387628.0,Other
194,Business Operations,Bachelors,64600.0,115100.0,,106372,24600.0,4.324065040650407,2392628.0,Business & Economics
195,Environmental Policy Analysis & Planning,Bachelors,60800.0,114900.0,68.0,106372,20800.0,5.1140384615384615,2348628.0,Other
196,Information Technology (IT),Bachelors,69800.0,114800.0,47.0,106372,29800.0,3.569530201342282,2435628.0,Engineering & Technology
196,International Development Studies,Bachelors,57200.0,114800.0,62.0,106372,17200.0,6.184418604651163,2309628.0,Other
198,Rhetoric,Bachelors,60300.0,114700.0,42.0,106372,20300.0,5.24,2337628.0,Other
199,Aviation Management,Bachelors,58900.0,114600.0,58.0,106372,18900.0,5.628148148148148,2320628.0,Business & Economics
199,Consumer Economics,Bachelors,62400.0,114600.0,45.0,106372,22400.0,4.74875,2355628.0,Business & Economics
201,Electromechanical Engineering,Bachelors,82400.0,114500.0,62.0,106372,42400.0,2.5087735849056605,2552628.0,Engineering & Technology
201,Informatics,Bachelors,81600.0,114500.0,45.0,106372,41600.0,2.5570192307692308,2544628.0,Other
203,Computer Security,Bachelors,78500.0,114100.0,40.0,106372,38500.0,2.762909090909091,2501628.0,Engineering & Technology
203,Software Applications & Programming,Bachelors,73700.0,114100.0,33.0,106372,33700.0,3.1564391691394658,2453628.0,Engineering & Technology
203,Business & Marketing,Bachelors,61400.0,114100.0,47.0,106372,21400.0,4.9706542056074765,2330628.0,Business & Economics
206,Social Ecology,Bachelors,56200.0,114000.0,,106372,16200.0,6.566172839506173,2275628.0,Humanities & Social Sciences
207,Accounting & Auditing,Bachelors,67600.0,113900.0,42.0,106372,27600.0,3.854057971014493,2386628.0,Business & Economics
207,Database Management,Bachelors,78600.0,113900.0,,106372,38600.0,2.7557512953367875,2496628.0,Business & Economics
207,Industrial Management,Bachelors,67800.0,113900.0,51.0,106372,27800.0,3.8263309352517987,2388628.0,Business & Economics
210,Politics,Bachelors,61300.0,113800.0,50.0,106372,21300.0,4.9939906103286384,2320628.0,Other
211,Business Technology Management,Bachelors,69000.0,113700.0,,106372,29000.0,3.668,2394628.0,Business & Economics
211,Construction Science & Management,Bachelors,75700.0,113700.0,73.0,106372,35700.0,2.979607843137255,2461628.0,Business & Economics
211,Political Science/Public Law,Bachelors,60000.0,113700.0,70.0,106372,20000.0,5.3186,2304628.0,Sciences & Mathematics
211,Government & International Politics (GVIP),Bachelors,60700.0,113700.0,43.0,106372,20700.0,5.138743961352657,2311628.0,Other
215,Aviation Flight Science (AFL),Bachelors,64200.0,113500.0,49.0,106372,24200.0,4.395537190082645,2340628.0,Sciences & Mathematics
216,Engineering Technology (ET),Bachelors,67600.0,113400.0,50.0,106372,27600.0,3.854057971014493,2371628.0,Engineering & Technology
217,Information Technology (IT) & Systems,Bachelors,72000.0,113300.0,48.0,106372,32000.0,3.324125,2412628.0,Engineering & Technology
218,Telecommunications Management,Bachelors,64700.0,112900.0,44.0,106372,24700.0,4.306558704453441,2327628.0,Business & Economics
219,Agribusiness,Bachelors,58600.0,112700.0,54.0,106372,18600.0,5.7189247311827955,2260628.0,Business & Economics
219,Occupational Health and Safety,Bachelors,69000.0,112700.0,69.0,106372,29000.0,3.668,2364628.0,Health & Medicine
219,Physical Therapy,Bachelors,57500.0,112700.0,88.0,106372,17500.0,6.0784,2249628.0,Health & Medicine
222,Industrial Safety,Bachelors,61100.0,112600.0,80.0,106372,21100.0,5.04132701421801,2282628.0,Other
222,Music Production & Engineering,Bachelors,55100.0,112600.0,51.0,106372,15100.0,7.044503311258278,2222628.0,Engineering & Technology
224,Business & Finance,Bachelors,63400.0,112400.0,56.0,106372,23400.0,4.545811965811966,2299628.0,Business & Economics
224,Civil Engineering Technology (CET),Bachelors,67900.0,112400.0,60.0,106372,27900.0,3.8126164874551973,2344628.0,Engineering & Technology
226,Chemistry,Bachelors,60200.0,112300.0,56.0,106372,20200.0,5.265940594059406,2264628.0,Sciences & Mathematics
226,French Literature,Bachelors,56300.0,112300.0,50.0,106372,16300.0,6.525889570552147,2225628.0,Humanities & Social Sciences
228,Operations & Supply Chain Management,Bachelors,71500.0,112200.0,45.0,106372,31500.0,3.376888888888889,2374628.0,Business & Economics
229,Computer Information Systems,Bachelors,67100.0,111900.0,45.0,106372,27100.0,3.9251660516605167,2321628.0,Engineering & Technology
